sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
6842;SDS011;3460;52.028;8.916;2020-08-22T00:02:27;3.20;;;2.37;;
6842;SDS011;3460;52.028;8.916;2020-08-22T00:04:57;4.72;;;2.37;;
6842;SDS011;3460;52.028;8.916;2020-08-22T00:07:30;4.75;;;2.10;;
6842;SDS011;3460;52.028;8.916;2020-08-22T00:10:02;2.97;;;2.10;;
6842;SDS011;3460;52.028;8.916;2020-08-22T00:12:32;3.60;;;2.05;;
6842;SDS011;3460;52.028;8.916;2020-08-22T00:15:00;5.05;;;2.03;;
6842;SDS011;3460;52.028;8.916;2020-08-22T00:17:31;3.87;;;2.10;;
6842;SDS011;3460;52.028;8.916;2020-08-22T00:20:03;3.33;;;2.20;;
6842;SDS011;3460;52.028;8.916;2020-08-22T00:22:34;3.53;;;2.60;;
6842;SDS011;3460;52.028;8.916;2020-08-22T00:25:12;3.37;;;2.50;;
6842;SDS011;3460;52.028;8.916;2020-08-22T00:27:45;3.92;;;2.28;;
6842;SDS011;3460;52.028;8.916;2020-08-22T00:30:17;2.85;;;2.28;;
6842;SDS011;3460;52.028;8.916;2020-08-22T00:32:48;4.28;;;2.40;;
6842;SDS011;3460;52.028;8.916;2020-08-22T00:35:20;4.43;;;2.10;;
6842;SDS011;3460;52.028;8.916;2020-08-22T00:37:50;3.87;;;2.30;;
6842;SDS011;3460;52.028;8.916;2020-08-22T00:40:20;4.37;;;2.55;;
6842;SDS011;3460;52.028;8.916;2020-08-22T00:42:54;3.78;;;2.67;;
6842;SDS011;3460;52.028;8.916;2020-08-22T00:45:29;4.57;;;2.50;;
6842;SDS011;3460;52.028;8.916;2020-08-22T00:48:09;4.13;;;2.57;;
6842;SDS011;3460;52.028;8.916;2020-08-22T00:50:42;3.70;;;2.80;;
6842;SDS011;3460;52.028;8.916;2020-08-22T00:53:17;3.20;;;2.47;;
6842;SDS011;3460;52.028;8.916;2020-08-22T00:55:47;4.03;;;2.30;;
6842;SDS011;3460;52.028;8.916;2020-08-22T00:58:18;4.07;;;2.70;;
6842;SDS011;3460;52.028;8.916;2020-08-22T01:00:49;5.80;;;2.60;;
6842;SDS011;3460;52.028;8.916;2020-08-22T01:03:24;4.80;;;3.17;;
6842;SDS011;3460;52.028;8.916;2020-08-22T01:05:59;4.37;;;2.80;;
6842;SDS011;3460;52.028;8.916;2020-08-22T01:08:30;3.77;;;2.53;;
6842;SDS011;3460;52.028;8.916;2020-08-22T01:11:01;6.00;;;2.80;;
6842;SDS011;3460;52.028;8.916;2020-08-22T01:13:34;5.03;;;2.93;;
6842;SDS011;3460;52.028;8.916;2020-08-22T01:16:04;3.33;;;2.70;;
6842;SDS011;3460;52.028;8.916;2020-08-22T01:18:34;4.50;;;2.60;;
6842;SDS011;3460;52.028;8.916;2020-08-22T01:21:07;4.07;;;2.90;;
6842;SDS011;3460;52.028;8.916;2020-08-22T01:23:40;6.00;;;2.37;;
6842;SDS011;3460;52.028;8.916;2020-08-22T01:26:18;4.57;;;2.20;;
6842;SDS011;3460;52.028;8.916;2020-08-22T01:28:55;4.77;;;2.47;;
6842;SDS011;3460;52.028;8.916;2020-08-22T01:31:26;5.60;;;2.80;;
6842;SDS011;3460;52.028;8.916;2020-08-22T01:33:56;5.67;;;3.60;;
6842;SDS011;3460;52.028;8.916;2020-08-22T01:36:30;4.33;;;2.70;;
6842;SDS011;3460;52.028;8.916;2020-08-22T01:39:02;4.13;;;3.03;;
6842;SDS011;3460;52.028;8.916;2020-08-22T01:41:37;6.23;;;2.77;;
6842;SDS011;3460;52.028;8.916;2020-08-22T01:44:08;3.60;;;2.60;;
6842;SDS011;3460;52.028;8.916;2020-08-22T01:46:39;5.23;;;3.30;;
6842;SDS011;3460;52.028;8.916;2020-08-22T01:49:11;3.77;;;2.93;;
6842;SDS011;3460;52.028;8.916;2020-08-22T01:51:44;6.03;;;3.23;;
6842;SDS011;3460;52.028;8.916;2020-08-22T01:54:15;7.80;;;4.83;;
6842;SDS011;3460;52.028;8.916;2020-08-22T01:56:47;3.83;;;3.20;;
6842;SDS011;3460;52.028;8.916;2020-08-22T01:59:21;5.07;;;2.90;;
6842;SDS011;3460;52.028;8.916;2020-08-22T02:01:54;3.40;;;2.60;;
6842;SDS011;3460;52.028;8.916;2020-08-22T02:04:24;3.33;;;2.97;;
6842;SDS011;3460;52.028;8.916;2020-08-22T02:06:54;5.10;;;2.90;;
6842;SDS011;3460;52.028;8.916;2020-08-22T02:09:27;5.60;;;2.87;;
6842;SDS011;3460;52.028;8.916;2020-08-22T02:12:08;3.33;;;2.80;;
6842;SDS011;3460;52.028;8.916;2020-08-22T02:14:39;4.43;;;2.73;;
6842;SDS011;3460;52.028;8.916;2020-08-22T02:17:06;3.30;;;3.00;;
6842;SDS011;3460;52.028;8.916;2020-08-22T02:19:34;5.13;;;3.10;;
6842;SDS011;3460;52.028;8.916;2020-08-22T02:22:06;3.53;;;2.90;;
6842;SDS011;3460;52.028;8.916;2020-08-22T02:24:37;3.23;;;2.50;;
6842;SDS011;3460;52.028;8.916;2020-08-22T02:27:07;5.00;;;3.27;;
6842;SDS011;3460;52.028;8.916;2020-08-22T02:29:35;4.30;;;2.80;;
6842;SDS011;3460;52.028;8.916;2020-08-22T02:32:05;4.93;;;2.90;;
6842;SDS011;3460;52.028;8.916;2020-08-22T02:34:36;4.40;;;2.87;;
6842;SDS011;3460;52.028;8.916;2020-08-22T02:37:08;2.87;;;2.50;;
6842;SDS011;3460;52.028;8.916;2020-08-22T02:39:40;5.37;;;3.17;;
6842;SDS011;3460;52.028;8.916;2020-08-22T02:42:11;6.30;;;3.00;;
6842;SDS011;3460;52.028;8.916;2020-08-22T02:44:43;6.83;;;3.07;;
6842;SDS011;3460;52.028;8.916;2020-08-22T02:47:12;4.37;;;3.10;;
6842;SDS011;3460;52.028;8.916;2020-08-22T02:49:41;4.80;;;3.03;;
6842;SDS011;3460;52.028;8.916;2020-08-22T02:52:11;3.43;;;2.63;;
6842;SDS011;3460;52.028;8.916;2020-08-22T02:54:42;5.13;;;2.77;;
6842;SDS011;3460;52.028;8.916;2020-08-22T02:57:12;5.47;;;2.97;;
6842;SDS011;3460;52.028;8.916;2020-08-22T02:59:43;4.93;;;3.30;;
6842;SDS011;3460;52.028;8.916;2020-08-22T03:02:11;5.53;;;2.77;;
6842;SDS011;3460;52.028;8.916;2020-08-22T03:04:41;5.23;;;2.97;;
6842;SDS011;3460;52.028;8.916;2020-08-22T03:07:10;3.70;;;3.10;;
6842;SDS011;3460;52.028;8.916;2020-08-22T03:09:42;3.47;;;3.00;;
6842;SDS011;3460;52.028;8.916;2020-08-22T03:12:12;3.90;;;3.20;;
6842;SDS011;3460;52.028;8.916;2020-08-22T03:14:42;4.23;;;3.00;;
6842;SDS011;3460;52.028;8.916;2020-08-22T03:17:12;4.20;;;2.90;;
6842;SDS011;3460;52.028;8.916;2020-08-22T03:19:42;3.13;;;2.80;;
6842;SDS011;3460;52.028;8.916;2020-08-22T03:22:10;5.53;;;3.00;;
6842;SDS011;3460;52.028;8.916;2020-08-22T03:24:41;5.97;;;3.07;;
6842;SDS011;3460;52.028;8.916;2020-08-22T03:27:16;6.13;;;3.10;;
6842;SDS011;3460;52.028;8.916;2020-08-22T03:29:46;4.60;;;2.67;;
